lat,lon,timestamp,datetime,heart_rate,cadence,power
51.177485,3.933065,1525020528.0,2018-04-29 16:48:13,1,90,166
51.177485,3.933065,1525020529.0,2018-04-29 16:48:14,1,92,171
51.177485,3.933065,1525020530.0,2018-04-29 16:48:15,1,92,181
51.177485,3.933065,1525020531.0,2018-04-29 16:48:16,1,92,191
51.177485,3.933065,1525020532.0,2018-04-29 16:48:17,1,91,184
51.177485,3.933065,1525020533.0,2018-04-29 16:48:18,1,91,178
51.177485,3.933065,1525020534.0,2018-04-29 16:48:19,1,93,174
51.177485,3.933065,1525020535.0,2018-04-29 16:48:20,1,91,175
51.177485,3.933065,1525020536.0,2018-04-29 16:48:21,1,93,180
51.177485,3.933065,1525020537.0,2018-04-29 16:48:22,1,95,188
51.177485,3.933065,1525020538.0,2018-04-29 16:48:23,1,94,189
51.177485,3.933065,1525020539.0,2018-04-29 16:48:24,1,96,188
51.177485,3.933065,1525020540.0,2018-04-29 16:48:25,1,96,189
51.177485,3.933065,1525020541.0,2018-04-29 16:48:26,1,95,184
51.177485,3.933065,1525020542.0,2018-04-29 16:48:27,1,93,180
51.177485,3.933065,1525020543.0,2018-04-29 16:48:28,1,94,179
51.177485,3.933065,1525020544.0,2018-04-29 16:48:29,1,96,179
51.177485,3.933065,1525020545.0,2018-04-29 16:48:30,1,96,189
51.177485,3.933065,1525020546.0,2018-04-29 16:48:31,1,96,196
51.177485,3.933065,1525020547.0,2018-04-29 16:48:32,1,97,200
51.177485,3.933065,1525020548.0,2018-04-29 16:48:33,1,96,194
51.177485,3.933065,1525020549.0,2018-04-29 16:48:34,1,96,183
51.177485,3.933065,1525020550.0,2018-04-29 16:48:35,1,96,180
51.177485,3.933065,1525020551.0,2018-04-29 16:48:36,1,97,191
51.177485,3.933065,1525020552.0,2018-04-29 16:48:37,1,97,191
51.177485,3.933065,1525020553.0,2018-04-29 16:48:38,1,97,189
51.177485,3.933065,1525020554.0,2018-04-29 16:48:39,1,96,184
51.177485,3.933065,1525020555.0,2018-04-29 16:48:40,1,96,185
51.177485,3.933065,1525020556.0,2018-04-29 16:48:41,1,96,186
51.177485,3.933065,1525020557.0,2018-04-29 16:48:42,1,95,183
51.177485,3.933065,1525020558.0,2018-04-29 16:48:43,1,95,183
51.177485,3.933065,1525020559.0,2018-04-29 16:48:44,1,88,144
51.177485,3.933065,1525020560.0,2018-04-29 16:48:45,1,78,98
51.177485,3.933065,1525020561.0,2018-04-29 16:48:46,1,42,30
51.177485,3.933065,1525020562.0,2018-04-29 16:48:47,1,42,0
51.177485,3.933065,1525020563.0,2018-04-29 16:48:48,1,0,0
51.177485,3.933065,1525020564.0,2018-04-29 16:48:49,1,0,0
51.177485,3.933065,1525020565.0,2018-04-29 16:48:50,1,0,0
51.177485,3.933065,1525020566.0,2018-04-29 16:48:51,1,0,0
51.177485,3.933065,1525020567.0,2018-04-29 16:48:52,1,0,0
51.177485,3.933065,1525020568.0,2018-04-29 16:48:53,1,0,0
51.177485,3.933065,1525020569.0,2018-04-29 16:48:54,1,0,0
51.177485,3.933065,1525020570.0,2018-04-29 16:48:55,1,0,0
51.177485,3.933065,1525020571.0,2018-04-29 16:48:56,1,0,0
51.177485,3.933065,1525020572.0,2018-04-29 16:48:57,1,0,0
51.177485,3.933065,1525020573.0,2018-04-29 16:48:58,1,0,0
51.177485,3.933065,1525020574.0,2018-04-29 16:48:59,1,0,0
51.177485,3.933065,1525020575.0,2018-04-29 16:49:00,1,0,0
51.177485,3.933065,1525020576.0,2018-04-29 16:49:01,1,0,0
51.177485,3.933065,1525020577.0,2018-04-29 16:49:02,1,0,0
51.177485,3.933065,1525020578.0,2018-04-29 16:49:03,1,0,0
51.177485,3.933065,1525020579.0,2018-04-29 16:49:04,1,0,0
51.177485,3.933065,1525020580.0,2018-04-29 16:49:05,1,0,0
51.177485,3.933065,1525020581.0,2018-04-29 16:49:06,1,0,0
51.177485,3.933065,1525020582.0,2018-04-29 16:49:07,1,0,0
51.177485,3.933065,1525020583.0,2018-04-29 16:49:08,1,0,0
51.177485,3.933065,1525020584.0,2018-04-29 16:49:09,1,0,0
51.177485,3.933065,1525020585.0,2018-04-29 16:49:10,1,0,0
51.177485,3.933065,1525020586.0,2018-04-29 16:49:11,1,0,0
51.177485,3.933065,1525020587.0,2018-04-29 16:49:12,1,0,0
51.177485,3.933065,1525020588.0,2018-04-29 16:49:13,1,0,0
51.177485,3.933065,1525020589.0,2018-04-29 16:49:14,1,0,0
51.177485,3.933065,1525020590.0,2018-04-29 16:49:15,1,0,0
51.177485,3.933065,1525020591.0,2018-04-29 16:49:16,1,0,0
51.177485,3.933065,1525020592.0,2018-04-29 16:49:17,1,0,0
51.177485,3.933065,1525020593.0,2018-04-29 16:49:18,1,0,0
51.177485,3.933065,1525020594.0,2018-04-29 16:49:19,1,0,0
51.177485,3.933065,1525020595.0,2018-04-29 16:49:20,1,0,0
51.177485,3.933065,1525020596.0,2018-04-29 16:49:21,1,0,0
51.177485,3.933065,1525020597.0,2018-04-29 16:49:22,1,0,0
51.177485,3.933065,1525020598.0,2018-04-29 16:49:23,1,0,0
51.177485,3.933065,1525020599.0,2018-04-29 16:49:24,1,0,0
51.177485,3.933065,1525020600.0,2018-04-29 16:49:25,1,0,0
51.177485,3.933065,1525020601.0,2018-04-29 16:49:26,1,0,0
51.177485,3.933065,1525020602.0,2018-04-29 16:49:27,1,0,0
51.177485,3.933065,1525020603.0,2018-04-29 16:49:28,1,0,0
51.177485,3.933065,1525020604.0,2018-04-29 16:49:29,1,0,0
51.177485,3.933065,1525020605.0,2018-04-29 16:49:30,1,0,0
51.177485,3.933065,1525020606.0,2018-04-29 16:49:31,1,0,0
51.177485,3.933065,1525020607.0,2018-04-29 16:49:32,1,0,0
51.177485,3.933065,1525020608.0,2018-04-29 16:49:33,1,0,0
51.177485,3.933065,1525020609.0,2018-04-29 16:49:34,1,0,0
51.177485,3.933065,1525020610.0,2018-04-29 16:49:35,1,0,0
51.177485,3.933065,1525020611.0,2018-04-29 16:49:36,1,0,0
51.177485,3.933065,1525020612.0,2018-04-29 16:49:37,1,0,0
51.177485,3.933065,1525020613.0,2018-04-29 16:49:38,1,0,0
51.177485,3.933065,1525020614.0,2018-04-29 16:49:39,1,28,35
51.177485,3.933065,1525020615.0,2018-04-29 16:49:40,1,29,86
51.177485,3.933065,1525020616.0,2018-04-29 16:49:41,1,29,86
51.177485,3.933065,1525020617.0,2018-04-29 16:49:42,1,47,146
51.177485,3.933065,1525020618.0,2018-04-29 16:49:43,1,56,173
51.177485,3.933065,1525020619.0,2018-04-29 16:49:44,1,51,146
51.177485,3.933065,1525020620.0,2018-04-29 16:49:45,1,60,152
51.177485,3.933065,1525020621.0,2018-04-29 16:49:46,1,82,275
51.177485,3.933065,1525020622.0,2018-04-29 16:49:47,1,82,275
51.177485,3.933065,1525020623.0,2018-04-29 16:49:48,1,96,259
51.177485,3.933065,1525020624.0,2018-04-29 16:49:49,1,96,259
51.177485,3.933065,1525020625.0,2018-04-29 16:49:50,1,97,243
51.177485,3.933065,1525020626.0,2018-04-29 16:49:51,1,97,210
51.177485,3.933065,1525020627.0,2018-04-29 16:49:52,1,102,203
51.177485,3.933065,1525020628.0,2018-04-29 16:49:53,1,101,251
51.177485,3.933065,1525020629.0,2018-04-29 16:49:54,1,102,203
51.177485,3.933065,1525020630.0,2018-04-29 16:49:55,1,102,177
51.177485,3.933065,1525020631.0,2018-04-29 16:49:56,1,100,179
51.177485,3.933065,1525020632.0,2018-04-29 16:49:57,1,100,186
51.177485,3.933065,1525020633.0,2018-04-29 16:49:58,1,98,183
51.177485,3.933065,1525020634.0,2018-04-29 16:49:59,1,99,184
51.177485,3.933065,1525020635.0,2018-04-29 16:50:00,1,98,186
51.177485,3.933065,1525020636.0,2018-04-29 16:50:01,1,98,185
51.177485,3.933065,1525020637.0,2018-04-29 16:50:02,1,98,189
51.177485,3.933065,1525020638.0,2018-04-29 16:50:03,1,98,193
51.177485,3.933065,1525020639.0,2018-04-29 16:50:04,1,96,189
51.177485,3.933065,1525020640.0,2018-04-29 16:50:05,1,98,185
51.177485,3.933065,1525020641.0,2018-04-29 16:50:06,1,96,183
51.177485,3.933065,1525020642.0,2018-04-29 16:50:07,1,98,179
51.177485,3.933065,1525020643.0,2018-04-29 16:50:08,1,97,186
51.177485,3.933065,1525020644.0,2018-04-29 16:50:09,1,96,195
51.177485,3.933065,1525020645.0,2018-04-29 16:50:10,1,97,195
51.177485,3.933065,1525020646.0,2018-04-29 16:50:11,1,98,198
51.177485,3.933065,1525020647.0,2018-04-29 16:50:12,1,98,195
51.177485,3.933065,1525020648.0,2018-04-29 16:50:13,1,98,193
51.177485,3.933065,1525020649.0,2018-04-29 16:50:14,1,99,188
51.177485,3.933065,1525020650.0,2018-04-29 16:50:15,1,98,187
51.177485,3.933065,1525020651.0,2018-04-29 16:50:16,1,98,188
51.177485,3.933065,1525020652.0,2018-04-29 16:50:17,1,99,189
51.177485,3.933065,1525020653.0,2018-04-29 16:50:18,1,97,188
51.177485,3.933065,1525020654.0,2018-04-29 16:50:19,1,97,185
51.177485,3.933065,1525020655.0,2018-04-29 16:50:20,1,99,182
51.177485,3.933065,1525020656.0,2018-04-29 16:50:21,1,96,187
51.177485,3.933065,1525020657.0,2018-04-29 16:50:22,1,98,188
51.177485,3.933065,1525020658.0,2018-04-29 16:50:23,1,97,190
51.177485,3.933065,1525020659.0,2018-04-29 16:50:24,1,97,185
51.177485,3.933065,1525020660.0,2018-04-29 16:50:25,1,97,185
51.177485,3.933065,1525020661.0,2018-04-29 16:50:26,1,97,188
51.177485,3.933065,1525020662.0,2018-04-29 16:50:27,1,96,183
51.177485,3.933065,1525020663.0,2018-04-29 16:50:28,1,96,180
51.177485,3.933065,1525020664.0,2018-04-29 16:50:29,1,97,189
51.177485,3.933065,1525020665.0,2018-04-29 16:50:30,1,97,190
51.177485,3.933065,1525020666.0,2018-04-29 16:50:31,1,97,190
51.177485,3.933065,1525020667.0,2018-04-29 16:50:32,1,96,186
51.177485,3.933065,1525020668.0,2018-04-29 16:50:33,1,96,183
51.177485,3.933065,1525020669.0,2018-04-29 16:50:34,1,96,186
51.177485,3.933065,1525020670.0,2018-04-29 16:50:35,1,97,185
51.177485,3.933065,1525020671.0,2018-04-29 16:50:36,1,96,178
51.177485,3.933065,1525020672.0,2018-04-29 16:50:37,1,94,178
51.177485,3.933065,1525020673.0,2018-04-29 16:50:38,1,94,172
51.177485,3.933065,1525020674.0,2018-04-29 16:50:39,1,94,172
51.177485,3.933065,1525020675.0,2018-04-29 16:50:40,1,93,172
51.177485,3.933065,1525020676.0,2018-04-29 16:50:41,1,94,174
51.177485,3.933065,1525020677.0,2018-04-29 16:50:42,1,94,175
51.177485,3.933065,1525020678.0,2018-04-29 16:50:43,1,94,180
51.177485,3.933065,1525020679.0,2018-04-29 16:50:44,1,94,182
51.177485,3.933065,1525020680.0,2018-04-29 16:50:45,1,94,181
51.177485,3.933065,1525020681.0,2018-04-29 16:50:46,1,94,183
51.177485,3.933065,1525020682.0,2018-04-29 16:50:47,1,93,182
51.177485,3.933065,1525020683.0,2018-04-29 16:50:48,1,95,187
51.177485,3.933065,1525020684.0,2018-04-29 16:50:49,1,93,185
51.177485,3.933065,1525020685.0,2018-04-29 16:50:50,1,94,179
51.177485,3.933065,1525020686.0,2018-04-29 16:50:51,1,92,176
51.177485,3.933065,1525020687.0,2018-04-29 16:50:52,1,95,174
