timestamp,watts,bpm,cadence,speed,distance,altitude,temperature,latitide,longitude,torque,np,leftrightbalance,wattse
1525021829000,158,1,90,7.4700,7.5000,,,51.1774850000,3.9330650000,16,202,,
1525021830000,154,1,88,7.4918,7.5000,,,51.1774850000,3.9330650000,16,202,,
1525021831000,152,1,90,7.5252,7.5000,,,51.1774850000,3.9330650000,16,202,,
1525021832000,152,1,89,7.5802,7.5996,,,51.1774850000,3.9330650000,16,202,,
1525021833000,156,1,90,7.6072,7.5996,,,51.1774850000,3.9330650000,16,202,,
1525021834000,159,1,88,7.5758,7.6006,,,51.1774850000,3.9330650000,17,202,,
1525021835000,160,1,89,7.5802,7.5000,,,51.1774850000,3.9330650000,17,202,,
1525021836000,156,1,90,7.5758,7.5996,,,51.1774850000,3.9330650000,16,202,,
1525021837000,165,1,91,7.5269,7.5000,,,51.1774850000,3.9330650000,17,202,,
1525021838000,169,1,92,7.5225,7.6006,,,51.1774850000,3.9330650000,17,202,,
1525021839000,164,1,93,7.5802,7.5996,,,51.1774850000,3.9330650000,16,202,,
1525021840000,163,1,93,7.6846,7.7002,,,51.1774850000,3.9330650000,16,202,,
1525021841000,164,1,94,7.7123,7.7002,,,51.1774850000,3.9330650000,16,202,,
1525021842000,163,1,93,7.7683,7.6992,,,51.1774850000,3.9330650000,16,202,,
1525021843000,155,1,93,8.3383,8.4004,,,51.1774850000,3.9330650000,15,202,,
1525021844000,150,1,92,8.7235,8.7998,,,51.1774850000,3.9330650000,15,202,,
1525021845000,160,1,94,12.1600,11.7998,,,51.1774850000,3.9330650000,16,202,,
1525021846000,160,1,94,12.1600,12.2002,,,51.1774850000,3.9330650000,16,202,,
1525021847000,166,1,93,13.3067,13.4004,,,51.1774850000,3.9330650000,17,202,,
1525021848000,166,1,93,14.0668,14.2002,,,51.1774850000,3.9330650000,17,202,,
1525021849000,168,1,93,14.9662,15.0000,,,51.1774850000,3.9330650000,17,202,,
1525021850000,166,1,95,15.5891,15.6992,,,51.1774850000,3.9330650000,16,202,,
1525021851000,166,1,95,15.7862,15.8008,,,51.1774850000,3.9330650000,16,202,,
1525021852000,153,1,93,15.7751,15.7998,,,51.1774850000,3.9330650000,15,202,,
1525021853000,153,1,93,15.7530,15.7002,,,51.1774850000,3.9330650000,15,202,,
1525021854000,160,1,93,15.6706,15.6992,,,51.1774850000,3.9330650000,16,202,,
1525021855000,164,1,94,15.3652,15.3008,,,51.1774850000,3.9330650000,16,202,,
1525021856000,160,1,94,14.1109,14.0996,,,51.1774850000,3.9330650000,16,202,,
1525021857000,159,1,92,11.8024,12.5996,,,51.1774850000,3.9330650000,16,202,,
1525021858000,158,1,94,9.2116,10.3008,,,51.1774850000,3.9330650000,16,202,,
1525021859000,159,1,92,7.9031,8.0000,,,51.1774850000,3.9330650000,16,202,,
1525021860000,159,1,94,7.1102,7.5000,,,51.1774850000,3.9330650000,16,201,,
1525021861000,160,1,93,6.8158,6.7998,,,51.1774850000,3.9330650000,16,201,,
1525021862000,160,1,93,6.5716,6.5996,,,51.1774850000,3.9330650000,16,201,,
1525021863000,161,1,92,6.6533,6.7002,,,51.1774850000,3.9330650000,16,201,,
1525021864000,154,1,93,6.9261,6.9004,,,51.1774850000,3.9330650000,15,201,,
1525021865000,157,1,92,7.2242,7.1992,,,51.1774850000,3.9330650000,16,201,,
1525021866000,163,1,94,7.3293,7.3008,,,51.1774850000,3.9330650000,16,201,,
1525021867000,163,1,92,7.2794,7.2998,,,51.1774850000,3.9330650000,16,201,,
1525021868000,163,1,94,7.1657,7.2002,,,51.1774850000,3.9330650000,16,201,,
1525021869000,164,1,93,7.0866,7.0996,,,51.1774850000,3.9330650000,16,201,,
1525021870000,167,1,97,7.0866,7.0000,,,51.1774850000,3.9330650000,16,201,,
1525021871000,169,1,94,7.1697,7.2002,,,51.1774850000,3.9330650000,17,201,,
1525021872000,158,1,93,7.2486,7.2998,,,51.1774850000,3.9330650000,16,201,,
1525021873000,154,1,94,7.3293,7.2998,,,51.1774850000,3.9330650000,15,201,,
1525021874000,154,1,93,7.3293,7.2998,,,51.1774850000,3.9330650000,15,201,,
1525021875000,151,1,92,7.2794,7.3008,,,51.1774850000,3.9330650000,15,201,,
1525021876000,152,1,93,7.2221,7.1992,,,51.1774850000,3.9330650000,15,201,,
1525021877000,156,1,93,7.2221,7.2002,,,51.1774850000,3.9330650000,16,201,,
1525021878000,162,1,93,7.2242,7.2998,,,51.1774850000,3.9330650000,16,201,,
1525021879000,164,1,94,7.2794,7.2002,,,51.1774850000,3.9330650000,16,201,,
1525021880000,165,1,93,7.3043,7.4004,,,51.1774850000,3.9330650000,16,201,,
1525021881000,159,1,94,7.3293,7.2998,,,51.1774850000,3.9330650000,16,201,,
1525021882000,155,1,94,7.3043,7.2998,,,51.1774850000,3.9330650000,15,201,,
1525021883000,160,1,93,7.3043,7.2998,,,51.1774850000,3.9330650000,16,201,,
1525021884000,160,1,93,7.3043,7.3008,,,51.1774850000,3.9330650000,16,201,,
1525021885000,155,1,93,7.3293,7.2998,,,51.1774850000,3.9330650000,15,201,,
1525021886000,169,1,96,7.3043,7.2998,,,51.1774850000,3.9330650000,16,201,,
1525021887000,169,1,96,7.2794,7.2998,,,51.1774850000,3.9330650000,16,201,,
1525021888000,179,1,95,7.3043,7.2998,,,51.1774850000,3.9330650000,17,201,,
1525021889000,164,1,96,7.3884,7.4004,,,51.1774850000,3.9330650000,16,201,,
1525021890000,284,1,88,7.3608,7.2998,,,51.1774850000,3.9330650000,30,201,,
1525021891000,384,1,91,7.3293,7.4004,,,51.1774850000,3.9330650000,40,201,,
1525021892000,474,1,99,7.3293,7.2998,,,51.1774850000,3.9330650000,45,201,,
1525021893000,474,1,99,7.2466,7.2998,,,51.1774850000,3.9330650000,45,201,,
1525021894000,561,1,99,7.3043,7.2998,,,51.1774850000,3.9330650000,54,201,,
1525021895000,549,1,103,7.3629,7.3008,,,51.1774850000,3.9330650000,50,201,,
1525021896000,521,1,101,7.3862,7.3994,,,51.1774850000,3.9330650000,49,201,,
1525021897000,785,1,101,7.4397,7.4004,,,51.1774850000,3.9330650000,74,201,,
1525021898000,859,1,99,7.4918,7.5000,,,51.1774850000,3.9330650000,82,201,,
1525021899000,859,1,99,7.5491,7.5000,,,51.1774850000,3.9330650000,82,201,,
1525021900000,847,1,101,7.5802,7.5996,,,51.1774850000,3.9330650000,80,201,,
1525021901000,667,1,95,7.5491,7.5000,,,51.1774850000,3.9330650000,67,202,,
1525021902000,369,1,90,7.4962,7.5000,,,51.1774850000,3.9330650000,39,202,,
1525021903000,142,1,86,7.4440,7.5000,,,51.1774850000,3.9330650000,15,202,,
1525021904000,32,1,82,7.4139,7.4004,,,51.1774850000,3.9330650000,3,202,,
1525021905000,0,1,62,7.4397,7.5000,,,51.1774850000,3.9330650000,0,202,,
1525021906000,0,1,63,7.5225,7.5000,,,51.1774850000,3.9330650000,0,203,,
1525021907000,0,1,35,7.6072,7.5996,,,51.1774850000,3.9330650000,0,203,,
1525021908000,46,1,36,7.6298,7.6006,,,51.1774850000,3.9330650000,12,203,,
1525021909000,88,1,55,7.6343,7.5996,,,51.1774850000,3.9330650000,15,203,,
1525021910000,125,1,86,7.6027,7.5996,,,51.1774850000,3.9330650000,13,203,,
1525021911000,170,1,86,7.5802,7.6006,,,51.1774850000,3.9330650000,18,203,,
1525021912000,180,1,90,7.5491,7.5996,,,51.1774850000,3.9330650000,19,204,,
1525021913000,170,1,90,7.3629,7.2998,,,51.1774850000,3.9330650000,18,204,,
1525021914000,152,1,89,6.8668,6.8008,,,51.1774850000,3.9330650000,16,204,,
1525021915000,135,1,88,6.4609,6.3994,,,51.1774850000,3.9330650000,14,204,,
1525021916000,136,1,87,6.2669,6.2998,,,51.1774850000,3.9330650000,14,204,,
1525021917000,145,1,89,6.4853,6.5000,,,51.1774850000,3.9330650000,15,204,,
1525021918000,155,1,90,6.8449,7.0000,,,51.1774850000,3.9330650000,16,204,,
1525021919000,163,1,90,7.2486,7.4004,,,51.1774850000,3.9330650000,17,205,,
1525021920000,164,1,91,7.6617,7.7002,,,51.1774850000,3.9330650000,17,205,,
1525021921000,158,1,90,8.1530,8.3994,,,51.1774850000,3.9330650000,16,205,,
1525021922000,150,1,90,8.9173,9.2002,,,51.1774850000,3.9330650000,15,205,,
1525021923000,147,1,90,9.5971,9.9004,,,51.1774850000,3.9330650000,15,205,,
1525021924000,153,1,90,10.4398,10.5000,,,51.1774850000,3.9330650000,16,205,,
1525021925000,153,1,90,11.2050,11.3994,,,51.1774850000,3.9330650000,16,205,,
1525021926000,162,1,90,11.7162,11.8008,,,51.1774850000,3.9330650000,17,205,,
1525021927000,162,1,90,12.4307,12.5000,,,51.1774850000,3.9330650000,17,205,,
1525021928000,152,1,90,12.7580,12.7998,,,51.1774850000,3.9330650000,16,205,,
1525021929000,152,1,90,13.1973,13.0996,,,51.1774850000,3.9330650000,16,205,,
1525021930000,155,1,90,14.2046,13.7998,,,51.1774850000,3.9330650000,16,205,,
1525021931000,155,1,90,15.3233,14.9004,,,51.1774850000,3.9330650000,16,205,,
1525021932000,154,1,90,15.3233,15.2998,,,51.1774850000,3.9330650000,16,205,,
1525021933000,156,1,91,15.7751,16.0000,,,51.1774850000,3.9330650000,16,205,,
1525021934000,159,1,90,15.8698,15.9004,,,51.1774850000,3.9330650000,16,205,,
1525021935000,162,1,92,15.8029,15.7998,,,51.1774850000,3.9330650000,16,205,,
1525021936000,166,1,91,15.7509,15.7002,,,51.1774850000,3.9330650000,17,205,,
1525021937000,156,1,91,15.7035,15.7002,,,51.1774850000,3.9330650000,16,205,,
1525021938000,150,1,90,15.5567,15.5000,,,51.1774850000,3.9330650000,15,205,,
1525021939000,150,1,90,14.8622,14.7998,,,51.1774850000,3.9330650000,15,205,,
1525021940000,151,1,90,14.0141,14.0996,,,51.1774850000,3.9330650000,16,205,,
1525021941000,149,1,92,11.2285,11.5000,,,51.1774850000,3.9330650000,15,205,,
1525021942000,159,1,90,9.2647,9.2998,,,51.1774850000,3.9330650000,16,205,,
1525021943000,161,1,90,7.7123,7.7002,,,51.1774850000,3.9330650000,17,205,,
1525021944000,162,1,93,6.8668,6.7998,,,51.1774850000,3.9330650000,16,205,,
1525021945000,167,1,92,6.3506,6.4004,,,51.1774850000,3.9330650000,17,205,,
1525021946000,165,1,93,6.0230,5.7998,,,51.1774850000,3.9330650000,16,205,,
1525021947000,165,1,94,6.2700,6.4004,,,51.1774850000,3.9330650000,16,205,,
1525021948000,162,1,94,6.5116,6.5996,,,51.1774850000,3.9330650000,16,205,,
1525021949000,158,1,92,6.5149,6.5000,,,51.1774850000,3.9330650000,16,205,,
1525021950000,149,1,92,6.4560,6.5000,,,51.1774850000,3.9330650000,15,205,,
1525021951000,148,1,92,6.4853,6.4004,,,51.1774850000,3.9330650000,15,205,,
1525021952000,151,1,92,6.5149,6.5000,,,51.1774850000,3.9330650000,15,205,,
1525021953000,167,1,94,6.5149,6.5996,,,51.1774850000,3.9330650000,16,205,,
1525021954000,166,1,94,6.5716,6.6006,,,51.1774850000,3.9330650000,16,205,,
1525021955000,171,1,93,6.7020,6.6992,,,51.1774850000,3.9330650000,17,205,,
1525021956000,164,1,95,6.7870,6.8008,,,51.1774850000,3.9330650000,16,205,,
1525021957000,160,1,93,6.7870,6.7998,,,51.1774850000,3.9330650000,16,205,,
1525021958000,156,1,94,6.7301,6.7998,,,51.1774850000,3.9330650000,15,205,,
1525021959000,154,1,93,6.7301,6.7002,,,51.1774850000,3.9330650000,15,205,,
1525021960000,156,1,88,6.7037,6.7002,,,51.1774850000,3.9330650000,16,205,,
1525021961000,115,1,77,6.7037,6.6992,,,51.1774850000,3.9330650000,14,205,,
1525021962000,115,1,77,6.8158,6.8008,,,51.1774850000,3.9330650000,14,205,,
1525021963000,125,1,78,6.8158,6.7998,,,51.1774850000,3.9330650000,15,205,,
1525021964000,159,1,80,6.8449,6.8994,,,51.1774850000,3.9330650000,18,205,,
1525021965000,191,1,82,6.8158,6.8008,,,51.1774850000,3.9330650000,22,205,,
1525021966000,209,1,85,6.7584,6.7998,,,51.1774850000,3.9330650000,23,205,,
1525021967000,216,1,91,6.7020,6.7002,,,51.1774850000,3.9330650000,22,204,,
1525021968000,260,1,93,6.7020,6.6992,,,51.1774850000,3.9330650000,26,204,,
1525021969000,311,1,95,6.7020,6.7002,,,51.1774850000,3.9330650000,31,204,,
1525021970000,311,1,95,6.7020,6.7002,,,51.1774850000,3.9330650000,31,204,,
1525021971000,336,1,101,6.6810,6.7002,,,51.1774850000,3.9330650000,31,204,,
1525021972000,394,1,103,6.5382,6.5000,,,51.1774850000,3.9330650000,36,204,,
1525021973000,394,1,103,6.4317,6.3994,,,51.1774850000,3.9330650000,36,204,,
1525021974000,386,1,108,6.4077,6.5000,,,51.1774850000,3.9330650000,34,204,,
1525021975000,364,1,110,6.4592,6.4004,,,51.1774850000,3.9330650000,31,204,,
1525021976000,330,1,115,6.4853,6.5000,,,51.1774850000,3.9330650000,27,204,,
1525021977000,424,1,101,6.4609,6.4004,,,51.1774850000,3.9330650000,40,204,,
1525021978000,639,1,94,6.4333,6.5000,,,51.1774850000,3.9330650000,64,204,,
1525021979000,809,1,92,6.4853,6.5000,,,51.1774850000,3.9330650000,83,205,,
1525021980000,874,1,92,6.5986,6.5996,,,51.1774850000,3.9330650000,90,205,,
1525021981000,883,1,93,6.7020,6.7002,,,51.1774850000,3.9330650000,90,205,,
1525021982000,865,1,93,6.7888,6.7998,,,51.1774850000,3.9330650000,88,205,,
1525021983000,829,1,90,6.7870,6.7998,,,51.1774850000,3.9330650000,87,205,,
1525021984000,751,1,90,6.7301,6.7002,,,51.1774850000,3.9330650000,79,205,,
1525021985000,516,1,86,6.6776,6.7002,,,51.1774850000,3.9330650000,57,206,,
1525021986000,248,1,83,6.7090,6.7002,,,51.1774850000,3.9330650000,28,206,,
1525021987000,88,1,80,6.6776,6.6992,,,51.1774850000,3.9330650000,10,206,,
